provider,version,path,implementation,schemaVersion,resourceType,useJSONNumber,token
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_federated_database_instance.storage_databases.Elem.collections.Elem.data_sources.Elem,sdkv2,0,nested,false,mongodbatlas:index/federatedDatabaseInstance:FederatedDatabaseInstance
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_federated_database_instance.storage_databases.Elem.collections.Elem,sdkv2,0,nested,false,mongodbatlas:index/federatedDatabaseInstance:FederatedDatabaseInstance
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_federated_database_instance.storage_databases.Elem.views.Elem,sdkv2,0,nested,false,mongodbatlas:index/federatedDatabaseInstance:FederatedDatabaseInstance
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_federated_database_instance.storage_databases.Elem,sdkv2,0,nested,false,mongodbatlas:index/federatedDatabaseInstance:FederatedDatabaseInstance
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_federated_database_instance.storage_stores.Elem.read_preference.Elem.tag_sets.Elem.tags.Elem,sdkv2,0,nested,false,mongodbatlas:index/federatedDatabaseInstance:FederatedDatabaseInstance
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_federated_database_instance.storage_stores.Elem.read_preference.Elem.tag_sets.Elem,sdkv2,0,nested,false,mongodbatlas:index/federatedDatabaseInstance:FederatedDatabaseInstance
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_federated_database_instance.storage_stores.Elem.read_preference.Elem,sdkv2,0,nested,false,mongodbatlas:index/federatedDatabaseInstance:FederatedDatabaseInstance
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_federated_database_instance.storage_stores.Elem,sdkv2,0,nested,false,mongodbatlas:index/federatedDatabaseInstance:FederatedDatabaseInstance
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_federated_database_instance.cloud_provider_config.Elem.aws.Elem,sdkv2,0,nested,false,mongodbatlas:index/federatedDatabaseInstance:FederatedDatabaseInstance
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_federated_database_instance.cloud_provider_config.Elem,sdkv2,0,nested,false,mongodbatlas:index/federatedDatabaseInstance:FederatedDatabaseInstance
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_federated_database_instance,sdkv2,0,resource,false,mongodbatlas:index/federatedDatabaseInstance:FederatedDatabaseInstance
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_event_trigger.event_processors.Elem.aws_eventbridge.Elem,sdkv2,0,nested,false,mongodbatlas:index/eventTrigger:EventTrigger
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_event_trigger.event_processors.Elem,sdkv2,0,nested,false,mongodbatlas:index/eventTrigger:EventTrigger
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_event_trigger,sdkv2,0,resource,false,mongodbatlas:index/eventTrigger:EventTrigger
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_org_invitation,sdkv2,0,resource,false,mongodbatlas:index/orgInvitation:OrgInvitation
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_privatelink_endpoint_serverless,sdkv2,0,resource,false,mongodbatlas:index/privatelinkEndpointServerless:PrivatelinkEndpointServerless
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_ldap_verify.validations.Elem,sdkv2,0,nested,false,mongodbatlas:index/ldapVerify:LdapVerify
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_ldap_verify.links.Elem,sdkv2,0,nested,false,mongodbatlas:index/ldapVerify:LdapVerify
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_ldap_verify,sdkv2,0,resource,false,mongodbatlas:index/ldapVerify:LdapVerify
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_federated_query_limit,sdkv2,0,resource,false,mongodbatlas:index/federatedQueryLimit:FederatedQueryLimit
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_data_lake_pipeline.sink.Elem.partition_fields.Elem,sdkv2,0,nested,false,mongodbatlas:index/dataLakePipeline:DataLakePipeline
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_data_lake_pipeline.sink.Elem,sdkv2,0,nested,false,mongodbatlas:index/dataLakePipeline:DataLakePipeline
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_data_lake_pipeline.snapshots.Elem,sdkv2,0,nested,false,mongodbatlas:index/dataLakePipeline:DataLakePipeline
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_data_lake_pipeline.ingestion_schedules.Elem,sdkv2,0,nested,false,mongodbatlas:index/dataLakePipeline:DataLakePipeline
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_data_lake_pipeline.source.Elem,sdkv2,0,nested,false,mongodbatlas:index/dataLakePipeline:DataLakePipeline
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_data_lake_pipeline.transformations.Elem,sdkv2,0,nested,false,mongodbatlas:index/dataLakePipeline:DataLakePipeline
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_data_lake_pipeline,sdkv2,0,resource,false,mongodbatlas:index/dataLakePipeline:DataLakePipeline
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_online_archive.data_process_region.Elem,sdkv2,0,nested,false,mongodbatlas:index/onlineArchive:OnlineArchive
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_online_archive.schedule.Elem,sdkv2,0,nested,false,mongodbatlas:index/onlineArchive:OnlineArchive
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_online_archive.partition_fields.Elem,sdkv2,0,nested,false,mongodbatlas:index/onlineArchive:OnlineArchive
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_online_archive.data_expiration_rule.Elem,sdkv2,0,nested,false,mongodbatlas:index/onlineArchive:OnlineArchive
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_online_archive.criteria.Elem,sdkv2,0,nested,false,mongodbatlas:index/onlineArchive:OnlineArchive
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_online_archive,sdkv2,0,resource,false,mongodbatlas:index/onlineArchive:OnlineArchive
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_organization,sdkv2,0,resource,false,mongodbatlas:index/organization:Organization
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_api_key,sdkv2,0,resource,false,mongodbatlas:index/apiKey:ApiKey
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_advanced_cluster.connection_strings.Elem.private_endpoint.Elem.endpoints.Elem,sdkv2,0,nested,false,mongodbatlas:index/advancedCluster:AdvancedCluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_advanced_cluster.connection_strings.Elem.private_endpoint.Elem,sdkv2,0,nested,false,mongodbatlas:index/advancedCluster:AdvancedCluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_advanced_cluster.connection_strings.Elem,sdkv2,0,nested,false,mongodbatlas:index/advancedCluster:AdvancedCluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_advanced_cluster.advanced_configuration.Elem,sdkv2,0,nested,false,mongodbatlas:index/advancedCluster:AdvancedCluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_advanced_cluster.labels.Elem,sdkv2,0,nested,false,mongodbatlas:index/advancedCluster:AdvancedCluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_advanced_cluster.replication_specs.Elem.region_configs.Elem.analytics_specs.Elem,sdkv2,0,nested,false,mongodbatlas:index/advancedCluster:AdvancedCluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_advanced_cluster.replication_specs.Elem.region_configs.Elem.analytics_auto_scaling.Elem,sdkv2,0,nested,false,mongodbatlas:index/advancedCluster:AdvancedCluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_advanced_cluster.replication_specs.Elem.region_configs.Elem.read_only_specs.Elem,sdkv2,0,nested,false,mongodbatlas:index/advancedCluster:AdvancedCluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_advanced_cluster.replication_specs.Elem.region_configs.Elem.auto_scaling.Elem,sdkv2,0,nested,false,mongodbatlas:index/advancedCluster:AdvancedCluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_advanced_cluster.replication_specs.Elem.region_configs.Elem.electable_specs.Elem,sdkv2,0,nested,false,mongodbatlas:index/advancedCluster:AdvancedCluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_advanced_cluster.replication_specs.Elem.region_configs.Elem,sdkv2,0,nested,false,mongodbatlas:index/advancedCluster:AdvancedCluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_advanced_cluster.replication_specs.Elem,sdkv2,0,nested,false,mongodbatlas:index/advancedCluster:AdvancedCluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_advanced_cluster.bi_connector_config.Elem,sdkv2,0,nested,false,mongodbatlas:index/advancedCluster:AdvancedCluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_advanced_cluster.tags.Elem,sdkv2,0,nested,false,mongodbatlas:index/advancedCluster:AdvancedCluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_advanced_cluster,sdkv2,1,resource,false,mongodbatlas:index/advancedCluster:AdvancedCluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_project_ip_access_list.timeouts.Elem,pf,0,nested,false,mongodbatlas:index/projectIpAccessList:ProjectIpAccessList
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_project_ip_access_list,pf,0,resource,false,mongodbatlas:index/projectIpAccessList:ProjectIpAccessList
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_database_user.labels.Elem,pf,0,nested,false,mongodbatlas:index/databaseUser:DatabaseUser
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_database_user.scopes.Elem,pf,0,nested,false,mongodbatlas:index/databaseUser:DatabaseUser
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_database_user.roles.Elem,pf,0,nested,false,mongodbatlas:index/databaseUser:DatabaseUser
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_database_user,pf,0,resource,false,mongodbatlas:index/databaseUser:DatabaseUser
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_network_peering,sdkv2,0,resource,false,mongodbatlas:index/networkPeering:NetworkPeering
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_project_invitation,sdkv2,0,resource,false,mongodbatlas:index/projectInvitation:ProjectInvitation
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cloud_backup_snapshot.members.Elem,sdkv2,0,nested,false,mongodbatlas:index/cloudBackupSnapshot:CloudBackupSnapshot
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cloud_backup_snapshot,sdkv2,0,resource,false,mongodbatlas:index/cloudBackupSnapshot:CloudBackupSnapshot
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_federated_settings_org_role_mapping.role_assignments.Elem,sdkv2,0,nested,false,mongodbatlas:index/federatedSettingsOrgRoleMapping:FederatedSettingsOrgRoleMapping
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_federated_settings_org_role_mapping,sdkv2,0,resource,false,mongodbatlas:index/federatedSettingsOrgRoleMapping:FederatedSettingsOrgRoleMapping
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_maintenance_window,sdkv2,0,resource,false,mongodbatlas:index/maintenanceWindow:MaintenanceWindow
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_global_cluster_config.managed_namespaces.Elem,sdkv2,0,nested,false,mongodbatlas:index/globalClusterConfig:GlobalClusterConfig
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_global_cluster_config.custom_zone_mappings.Elem,sdkv2,0,nested,false,mongodbatlas:index/globalClusterConfig:GlobalClusterConfig
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_global_cluster_config,sdkv2,0,resource,false,mongodbatlas:index/globalClusterConfig:GlobalClusterConfig
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_third_party_integration,sdkv2,0,resource,false,mongodbatlas:index/thirdPartyIntegration:ThirdPartyIntegration
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cluster.bi_connector_config.Elem,sdkv2,0,nested,false,mongodbatlas:index/cluster:Cluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cluster.connection_strings.Elem.private_endpoint.Elem.endpoints.Elem,sdkv2,0,nested,false,mongodbatlas:index/cluster:Cluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cluster.connection_strings.Elem.private_endpoint.Elem,sdkv2,0,nested,false,mongodbatlas:index/cluster:Cluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cluster.connection_strings.Elem,sdkv2,0,nested,false,mongodbatlas:index/cluster:Cluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cluster.snapshot_backup_policy.Elem.policies.Elem.policy_item.Elem,sdkv2,0,nested,false,mongodbatlas:index/cluster:Cluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cluster.snapshot_backup_policy.Elem.policies.Elem,sdkv2,0,nested,false,mongodbatlas:index/cluster:Cluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cluster.snapshot_backup_policy.Elem,sdkv2,0,nested,false,mongodbatlas:index/cluster:Cluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cluster.advanced_configuration.Elem,sdkv2,0,nested,false,mongodbatlas:index/cluster:Cluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cluster.tags.Elem,sdkv2,0,nested,false,mongodbatlas:index/cluster:Cluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cluster.replication_specs.Elem.regions_config.Elem,sdkv2,0,nested,false,mongodbatlas:index/cluster:Cluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cluster.replication_specs.Elem,sdkv2,0,nested,false,mongodbatlas:index/cluster:Cluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cluster.labels.Elem,sdkv2,0,nested,false,mongodbatlas:index/cluster:Cluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cluster,sdkv2,1,resource,false,mongodbatlas:index/cluster:Cluster
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_alert_configuration.threshold_config.Elem,pf,0,nested,false,mongodbatlas:index/alertConfiguration:AlertConfiguration
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_alert_configuration.matcher.Elem,pf,0,nested,false,mongodbatlas:index/alertConfiguration:AlertConfiguration
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_alert_configuration.metric_threshold_config.Elem,pf,0,nested,false,mongodbatlas:index/alertConfiguration:AlertConfiguration
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_alert_configuration.notification.Elem,pf,0,nested,false,mongodbatlas:index/alertConfiguration:AlertConfiguration
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_alert_configuration,pf,0,resource,false,mongodbatlas:index/alertConfiguration:AlertConfiguration
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cluster_outage_simulation.outage_filters.Elem,sdkv2,0,nested,false,mongodbatlas:index/clusterOutageSimulation:ClusterOutageSimulation
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cluster_outage_simulation,sdkv2,0,resource,false,mongodbatlas:index/clusterOutageSimulation:ClusterOutageSimulation
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_serverless_instance.tags.Elem,sdkv2,0,nested,false,mongodbatlas:index/serverlessInstance:ServerlessInstance
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_serverless_instance.links.Elem,sdkv2,0,nested,false,mongodbatlas:index/serverlessInstance:ServerlessInstance
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_serverless_instance,sdkv2,0,resource,false,mongodbatlas:index/serverlessInstance:ServerlessInstance
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_privatelink_endpoint_service_data_federation_online_archive,sdkv2,0,resource,false,mongodbatlas:index/privatelinkEndpointServiceDataFederationOnlineArchive:PrivatelinkEndpointServiceDataFederationOnlineArchive
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_push_based_log_export.timeouts.Elem,pf,0,nested,false,mongodbatlas:index/pushBasedLogExport:PushBasedLogExport
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_push_based_log_export,pf,0,resource,false,mongodbatlas:index/pushBasedLogExport:PushBasedLogExport
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_encryption_at_rest.google_cloud_kms_config.Elem,pf,0,nested,false,mongodbatlas:index/encryptionAtRest:EncryptionAtRest
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_encryption_at_rest.aws_kms_config.Elem,pf,0,nested,false,mongodbatlas:index/encryptionAtRest:EncryptionAtRest
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_encryption_at_rest.azure_key_vault_config.Elem,pf,0,nested,false,mongodbatlas:index/encryptionAtRest:EncryptionAtRest
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_encryption_at_rest,pf,0,resource,false,mongodbatlas:index/encryptionAtRest:EncryptionAtRest
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cloud_provider_access_setup.aws_config.Elem,sdkv2,0,nested,false,mongodbatlas:index/cloudProviderAccessSetup:CloudProviderAccessSetup
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cloud_provider_access_setup.azure_config.Elem,sdkv2,0,nested,false,mongodbatlas:index/cloudProviderAccessSetup:CloudProviderAccessSetup
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cloud_provider_access_setup,sdkv2,0,resource,false,mongodbatlas:index/cloudProviderAccessSetup:CloudProviderAccessSetup
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_ldap_configuration.user_to_dn_mapping.Elem,sdkv2,0,nested,false,mongodbatlas:index/ldapConfiguration:LdapConfiguration
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_ldap_configuration,sdkv2,0,resource,false,mongodbatlas:index/ldapConfiguration:LdapConfiguration
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cloud_backup_snapshot_export_job.components.Elem,sdkv2,0,nested,false,mongodbatlas:index/cloudBackupSnapshotExportJob:CloudBackupSnapshotExportJob
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cloud_backup_snapshot_export_job.custom_data.Elem,sdkv2,0,nested,false,mongodbatlas:index/cloudBackupSnapshotExportJob:CloudBackupSnapshotExportJob
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_cloud_backup_snapshot_export_job,sdkv2,0,resource,false,mongodbatlas:index/cloudBackupSnapshotExportJob:CloudBackupSnapshotExportJob
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_privatelink_endpoint_service.endpoints.Elem,sdkv2,0,nested,false,mongodbatlas:index/privateLinkEndpointService:PrivateLinkEndpointService
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_privatelink_endpoint_service,sdkv2,0,resource,false,mongodbatlas:index/privateLinkEndpointService:PrivateLinkEndpointService
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_project.ip_addresses.Elem.services.Elem.clusters.Elem.Elem,pf,0,nested,false,mongodbatlas:index/project:Project
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_project.ip_addresses.Elem.services.Elem,pf,0,nested,false,mongodbatlas:index/project:Project
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_project.ip_addresses.Elem,pf,0,nested,false,mongodbatlas:index/project:Project
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_project.teams.Elem,pf,0,nested,false,mongodbatlas:index/project:Project
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_project.limits.Elem,pf,0,nested,false,mongodbatlas:index/project:Project
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_project,pf,0,resource,false,mongodbatlas:index/project:Project
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_stream_instance.data_process_region.Elem,pf,0,nested,false,mongodbatlas:index/streamInstance:StreamInstance
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_stream_instance.stream_config.Elem,pf,0,nested,false,mongodbatlas:index/streamInstance:StreamInstance
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_stream_instance,pf,0,resource,false,mongodbatlas:index/streamInstance:StreamInstance
mongodbatlas,3.0.0-alpha.0+dev,mongodbatlas.mongodbatlas_teams,sdkv2,0,resource,false,mongodbatlas:index/teams:Teams
