provider,version,path,implementation,schemaVersion,resourceType,useJSONNumber,token
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_rate_limit.match.Elem.request.Elem,sdkv2,0,nested,false,cloudflare:index/rateLimit:RateLimit
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_rate_limit.match.Elem.response.Elem,sdkv2,0,nested,false,cloudflare:index/rateLimit:RateLimit
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_rate_limit.match.Elem,sdkv2,0,nested,false,cloudflare:index/rateLimit:RateLimit
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_rate_limit.action.Elem.response.Elem,sdkv2,0,nested,false,cloudflare:index/rateLimit:RateLimit
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_rate_limit.action.Elem,sdkv2,0,nested,false,cloudflare:index/rateLimit:RateLimit
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_rate_limit,sdkv2,0,resource,false,cloudflare:index/rateLimit:RateLimit
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_rule.configuration.Elem,sdkv2,0,nested,false,cloudflare:index/accessRule:AccessRule
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_rule,sdkv2,1,resource,false,cloudflare:index/accessRule:AccessRule
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_list.item.Elem.value.Elem.redirect.Elem,sdkv2,0,nested,false,cloudflare:index/list:List
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_list.item.Elem.value.Elem.hostname.Elem,sdkv2,0,nested,false,cloudflare:index/list:List
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_list.item.Elem.value.Elem,sdkv2,0,nested,false,cloudflare:index/list:List
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_list.item.Elem,sdkv2,0,nested,false,cloudflare:index/list:List
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_list,sdkv2,0,resource,false,cloudflare:index/list:List
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_d1_database,pf,0,resource,false,cloudflare:index/d1Database:D1Database
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_zone_cache_variants,sdkv2,0,resource,false,cloudflare:index/zoneCacheVariants:ZoneCacheVariants
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_device_dex_test.data.Elem,sdkv2,0,nested,false,cloudflare:index/deviceDexTest:DeviceDexTest
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_device_dex_test,sdkv2,0,resource,false,cloudflare:index/deviceDexTest:DeviceDexTest
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_tunnel,sdkv2,0,resource,false,cloudflare:index/tunnel:Tunnel
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer_pool.origins.Elem.header.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancerPool:LoadBalancerPool
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer_pool.origins.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancerPool:LoadBalancerPool
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer_pool.load_shedding.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancerPool:LoadBalancerPool
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer_pool.origin_steering.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancerPool:LoadBalancerPool
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer_pool,sdkv2,0,resource,false,cloudflare:index/loadBalancerPool:LoadBalancerPool
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_authenticated_origin_pulls,sdkv2,0,resource,false,cloudflare:index/authenticatedOriginPulls:AuthenticatedOriginPulls
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ipsec_tunnel,sdkv2,0,resource,false,cloudflare:index/ipsecTunnel:IpsecTunnel
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_hostname_tls_setting,sdkv2,0,resource,false,cloudflare:index/hostnameTlsSetting:HostnameTlsSetting
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_workers_domain,sdkv2,0,resource,false,cloudflare:index/workersDomain:WorkersDomain
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_device_policy_certificates,sdkv2,0,resource,false,cloudflare:index/devicePolicyCertificates:DevicePolicyCertificates
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_device_posture_rule.match.Elem,sdkv2,0,nested,false,cloudflare:index/devicePostureRule:DevicePostureRule
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_device_posture_rule.input.Elem,sdkv2,0,nested,false,cloudflare:index/devicePostureRule:DevicePostureRule
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_device_posture_rule,sdkv2,0,resource,false,cloudflare:index/devicePostureRule:DevicePostureRule
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_filter,sdkv2,0,resource,false,cloudflare:index/filter:Filter
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_r2_bucket,pf,0,resource,false,cloudflare:index/r2Bucket:R2Bucket
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_pages_project.build_config.Elem,sdkv2,0,nested,false,cloudflare:index/pagesProject:PagesProject
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_pages_project.deployment_configs.Elem.preview.Elem.service_binding.Elem,sdkv2,0,nested,false,cloudflare:index/pagesProject:PagesProject
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_pages_project.deployment_configs.Elem.preview.Elem.placement.Elem,sdkv2,0,nested,false,cloudflare:index/pagesProject:PagesProject
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_pages_project.deployment_configs.Elem.preview.Elem,sdkv2,0,nested,false,cloudflare:index/pagesProject:PagesProject
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_pages_project.deployment_configs.Elem.production.Elem.service_binding.Elem,sdkv2,0,nested,false,cloudflare:index/pagesProject:PagesProject
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_pages_project.deployment_configs.Elem.production.Elem.placement.Elem,sdkv2,0,nested,false,cloudflare:index/pagesProject:PagesProject
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_pages_project.deployment_configs.Elem.production.Elem,sdkv2,0,nested,false,cloudflare:index/pagesProject:PagesProject
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_pages_project.deployment_configs.Elem,sdkv2,0,nested,false,cloudflare:index/pagesProject:PagesProject
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_pages_project.source.Elem.config.Elem,sdkv2,0,nested,false,cloudflare:index/pagesProject:PagesProject
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_pages_project.source.Elem,sdkv2,0,nested,false,cloudflare:index/pagesProject:PagesProject
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_pages_project,sdkv2,0,resource,false,cloudflare:index/pagesProject:PagesProject
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_custom_ssl.custom_ssl_priority.Elem,sdkv2,0,nested,false,cloudflare:index/customSsl:CustomSsl
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_custom_ssl.custom_ssl_options.Elem,sdkv2,0,nested,false,cloudflare:index/customSsl:CustomSsl
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_custom_ssl,sdkv2,1,resource,false,cloudflare:index/customSsl:CustomSsl
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_logpull_retention,sdkv2,0,resource,false,cloudflare:index/logpullRetention:LogpullRetention
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_web3_hostname,sdkv2,0,resource,false,cloudflare:index/web3Hostname:Web3Hostname
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_workers_script.placement.Elem,sdkv2,0,nested,false,cloudflare:index/workersScript:WorkersScript
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_workers_script.secret_text_binding.Elem,sdkv2,0,nested,false,cloudflare:index/workersScript:WorkersScript
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_workers_script.d1_database_binding.Elem,sdkv2,0,nested,false,cloudflare:index/workersScript:WorkersScript
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_workers_script.webassembly_binding.Elem,sdkv2,0,nested,false,cloudflare:index/workersScript:WorkersScript
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_workers_script.queue_binding.Elem,sdkv2,0,nested,false,cloudflare:index/workersScript:WorkersScript
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_workers_script.analytics_engine_binding.Elem,sdkv2,0,nested,false,cloudflare:index/workersScript:WorkersScript
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_workers_script.plain_text_binding.Elem,sdkv2,0,nested,false,cloudflare:index/workersScript:WorkersScript
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_workers_script.kv_namespace_binding.Elem,sdkv2,0,nested,false,cloudflare:index/workersScript:WorkersScript
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_workers_script.r2_bucket_binding.Elem,sdkv2,0,nested,false,cloudflare:index/workersScript:WorkersScript
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_workers_script.service_binding.Elem,sdkv2,0,nested,false,cloudflare:index/workersScript:WorkersScript
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_workers_script,sdkv2,0,resource,false,cloudflare:index/workersScript:WorkersScript
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_web_analytics_rule,sdkv2,0,resource,false,cloudflare:index/webAnalyticsRule:WebAnalyticsRule
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer.adaptive_routing.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancer:LoadBalancer
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer.session_affinity_attributes.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancer:LoadBalancer
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer.random_steering.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancer:LoadBalancer
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer.pop_pools.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancer:LoadBalancer
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer.location_strategy.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancer:LoadBalancer
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer.region_pools.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancer:LoadBalancer
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer.country_pools.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancer:LoadBalancer
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer.rules.Elem.overrides.Elem.session_affinity_attributes.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancer:LoadBalancer
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer.rules.Elem.overrides.Elem.country_pools.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancer:LoadBalancer
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer.rules.Elem.overrides.Elem.region_pools.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancer:LoadBalancer
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer.rules.Elem.overrides.Elem.pop_pools.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancer:LoadBalancer
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer.rules.Elem.overrides.Elem.random_steering.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancer:LoadBalancer
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer.rules.Elem.overrides.Elem.adaptive_routing.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancer:LoadBalancer
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer.rules.Elem.overrides.Elem.location_strategy.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancer:LoadBalancer
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer.rules.Elem.overrides.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancer:LoadBalancer
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer.rules.Elem.fixed_response.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancer:LoadBalancer
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer.rules.Elem,sdkv2,0,nested,false,cloudflare:index/loadBalancer:LoadBalancer
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_load_balancer,sdkv2,1,resource,false,cloudflare:index/loadBalancer:LoadBalancer
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_list_item.hostname.Elem,pf,0,nested,false,cloudflare:index/listItem:ListItem
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_list_item.redirect.Elem,pf,0,nested,false,cloudflare:index/listItem:ListItem
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_list_item,pf,1,resource,false,cloudflare:index/listItem:ListItem
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.exposed_credential_check.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.logging.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.ratelimit.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.response.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.cache_key.Elem.custom_key.Elem.cookie.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.cache_key.Elem.custom_key.Elem.header.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.cache_key.Elem.custom_key.Elem.host.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.cache_key.Elem.custom_key.Elem.query_string.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.cache_key.Elem.custom_key.Elem.user.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.cache_key.Elem.custom_key.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.cache_key.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.serve_stale.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.sni.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.autominify.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.headers.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.from_list.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.browser_ttl.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.edge_ttl.Elem.status_code_ttl.Elem.status_code_range.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.edge_ttl.Elem.status_code_ttl.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.edge_ttl.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.overrides.Elem.categories.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.overrides.Elem.rules.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.overrides.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.origin.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.matched_data.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.uri.Elem.path.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.uri.Elem.query.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.uri.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.algorithms.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.from_value.Elem.target_url.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem.from_value.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem.action_parameters.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset.rules.Elem,pf,0,nested,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_ruleset,pf,0,resource,false,cloudflare:index/ruleset:Ruleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_turnstile_widget,pf,0,resource,false,cloudflare:index/turnstileWidget:TurnstileWidget
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_device_managed_networks.config.Elem,sdkv2,0,nested,false,cloudflare:index/deviceManagedNetworks:DeviceManagedNetworks
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_device_managed_networks,sdkv2,0,resource,false,cloudflare:index/deviceManagedNetworks:DeviceManagedNetworks
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_origin_ca_certificate,sdkv2,0,resource,false,cloudflare:index/originCaCertificate:OriginCaCertificate
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_workers_kv_namespace,sdkv2,0,resource,false,cloudflare:index/workersKvNamespace:WorkersKvNamespace
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_mutual_tls_certificate,sdkv2,0,resource,false,cloudflare:index/accessMutualTlsCertificate:AccessMutualTlsCertificate
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_healthcheck.header.Elem,sdkv2,0,nested,false,cloudflare:index/healthcheck:Healthcheck
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_healthcheck,sdkv2,0,resource,false,cloudflare:index/healthcheck:Healthcheck
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_magic_firewall_ruleset,sdkv2,0,resource,false,cloudflare:index/magicFirewallRuleset:MagicFirewallRuleset
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_dlp_profile.context_awareness.Elem.skip.Elem,sdkv2,0,nested,false,cloudflare:index/dlpProfile:DlpProfile
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_dlp_profile.context_awareness.Elem,sdkv2,0,nested,false,cloudflare:index/dlpProfile:DlpProfile
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_dlp_profile.entry.Elem.pattern.Elem,sdkv2,0,nested,false,cloudflare:index/dlpProfile:DlpProfile
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_dlp_profile.entry.Elem,sdkv2,0,nested,false,cloudflare:index/dlpProfile:DlpProfile
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_dlp_profile,sdkv2,0,resource,false,cloudflare:index/dlpProfile:DlpProfile
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_device_posture_integration.config.Elem,sdkv2,0,nested,false,cloudflare:index/devicePostureIntegration:DevicePostureIntegration
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_device_posture_integration,sdkv2,0,resource,false,cloudflare:index/devicePostureIntegration:DevicePostureIntegration
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_managed_headers.managed_response_headers.Elem,sdkv2,0,nested,false,cloudflare:index/managedHeaders:ManagedHeaders
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_managed_headers.managed_request_headers.Elem,sdkv2,0,nested,false,cloudflare:index/managedHeaders:ManagedHeaders
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_managed_headers,sdkv2,0,resource,false,cloudflare:index/managedHeaders:ManagedHeaders
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_tunnel_virtual_network,sdkv2,0,resource,false,cloudflare:index/tunnelVirtualNetwork:TunnelVirtualNetwork
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_firewall_rule,sdkv2,0,resource,false,cloudflare:index/firewallRule:FirewallRule
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_organization.login_design.Elem,sdkv2,0,nested,false,cloudflare:index/accessOrganization:AccessOrganization
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_organization.custom_pages.Elem,sdkv2,0,nested,false,cloudflare:index/accessOrganization:AccessOrganization
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_organization,sdkv2,0,resource,false,cloudflare:index/accessOrganization:AccessOrganization
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_ca_certificate,sdkv2,0,resource,false,cloudflare:index/accessCaCertificate:AccessCaCertificate
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_waiting_room_settings,sdkv2,0,resource,false,cloudflare:index/waitingRoomSettings:WaitingRoomSettings
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_teams_rule.rule_settings.Elem.audit_ssh.Elem,sdkv2,0,nested,false,cloudflare:index/teamsRule:TeamsRule
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_teams_rule.rule_settings.Elem.notification_settings.Elem,sdkv2,0,nested,false,cloudflare:index/teamsRule:TeamsRule
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_teams_rule.rule_settings.Elem.untrusted_cert.Elem,sdkv2,0,nested,false,cloudflare:index/teamsRule:TeamsRule
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_teams_rule.rule_settings.Elem.egress.Elem,sdkv2,0,nested,false,cloudflare:index/teamsRule:TeamsRule
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_teams_rule.rule_settings.Elem.payload_log.Elem,sdkv2,0,nested,false,cloudflare:index/teamsRule:TeamsRule
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_teams_rule.rule_settings.Elem.check_session.Elem,sdkv2,0,nested,false,cloudflare:index/teamsRule:TeamsRule
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_teams_rule.rule_settings.Elem.biso_admin_controls.Elem,sdkv2,0,nested,false,cloudflare:index/teamsRule:TeamsRule
