provider,version,path,implementation,schemaVersion,resourceType,useJSONNumber,token
google-beta,7.0.0-alpha.0+dev,google-beta.google_cloudfunctions2_function_iam_member,sdkv2,0,resource,true,gcp:cloudfunctionsv2/functionIamMember:FunctionIamMember
google-beta,7.0.0-alpha.0+dev,google-beta.google_data_catalog_entry_group_iam_member.condition.Elem,sdkv2,0,nested,false,gcp:datacatalog/entryGroupIamMember:EntryGroupIamMember
google-beta,7.0.0-alpha.0+dev,google-beta.google_data_catalog_entry_group_iam_member,sdkv2,0,resource,true,gcp:datacatalog/entryGroupIamMember:EntryGroupIamMember
google-beta,7.0.0-alpha.0+dev,google-beta.google_storage_object_access_control.project_team.Elem,sdkv2,0,nested,false,gcp:storage/objectAccessControl:ObjectAccessControl
google-beta,7.0.0-alpha.0+dev,google-beta.google_storage_object_access_control,sdkv2,0,resource,true,gcp:storage/objectAccessControl:ObjectAccessControl
google-beta,7.0.0-alpha.0+dev,google-beta.google_compute_reservation.specific_reservation.Elem.instance_properties.Elem.guest_accelerators.Elem,sdkv2,0,nested,false,gcp:compute/reservation:Reservation
google-beta,7.0.0-alpha.0+dev,google-beta.google_compute_reservation.specific_reservation.Elem.instance_properties.Elem.local_ssds.Elem,sdkv2,0,nested,false,gcp:compute/reservation:Reservation
google-beta,7.0.0-alpha.0+dev,google-beta.google_compute_reservation.specific_reservation.Elem.instance_properties.Elem,sdkv2,0,nested,false,gcp:compute/reservation:Reservation
google-beta,7.0.0-alpha.0+dev,google-beta.google_compute_reservation.specific_reservation.Elem,sdkv2,0,nested,false,gcp:compute/reservation:Reservation
google-beta,7.0.0-alpha.0+dev,google-beta.google_compute_reservation.share_settings.Elem.project_map.Elem,sdkv2,0,nested,false,gcp:compute/reservation:Reservation
google-beta,7.0.0-alpha.0+dev,google-beta.google_compute_reservation.share_settings.Elem,sdkv2,0,nested,false,gcp:compute/reservation:Reservation
google-beta,7.0.0-alpha.0+dev,google-beta.google_compute_reservation,sdkv2,0,resource,true,gcp:compute/reservation:Reservation
google-beta,7.0.0-alpha.0+dev,google-beta.google_firebase_hosting_custom_domain.required_dns_updates.Elem.desired.Elem.records.Elem,sdkv2,0,nested,false,gcp:firebase/hostingCustomDomain:HostingCustomDomain
google-beta,7.0.0-alpha.0+dev,google-beta.google_firebase_hosting_custom_domain.required_dns_updates.Elem.desired.Elem,sdkv2,0,nested,false,gcp:firebase/hostingCustomDomain:HostingCustomDomain
google-beta,7.0.0-alpha.0+dev,google-beta.google_firebase_hosting_custom_domain.required_dns_updates.Elem.discovered.Elem.records.Elem,sdkv2,0,nested,false,gcp:firebase/hostingCustomDomain:HostingCustomDomain
google-beta,7.0.0-alpha.0+dev,google-beta.google_firebase_hosting_custom_domain.required_dns_updates.Elem.discovered.Elem,sdkv2,0,nested,false,gcp:firebase/hostingCustomDomain:HostingCustomDomain
google-beta,7.0.0-alpha.0+dev,google-beta.google_firebase_hosting_custom_domain.required_dns_updates.Elem,sdkv2,0,nested,false,gcp:firebase/hostingCustomDomain:HostingCustomDomain
google-beta,7.0.0-alpha.0+dev,google-beta.google_firebase_hosting_custom_domain.cert.Elem.verification.Elem.dns.Elem.desired.Elem.records.Elem,sdkv2,0,nested,false,gcp:firebase/hostingCustomDomain:HostingCustomDomain
google-beta,7.0.0-alpha.0+dev,google-beta.google_firebase_hosting_custom_domain.cert.Elem.verification.Elem.dns.Elem.desired.Elem,sdkv2,0,nested,false,gcp:firebase/hostingCustomDomain:HostingCustomDomain
google-beta,7.0.0-alpha.0+dev,google-beta.google_firebase_hosting_custom_domain.cert.Elem.verification.Elem.dns.Elem.discovered.Elem.records.Elem,sdkv2,0,nested,false,gcp:firebase/hostingCustomDomain:HostingCustomDomain
google-beta,7.0.0-alpha.0+dev,google-beta.google_firebase_hosting_custom_domain.cert.Elem.verification.Elem.dns.Elem.discovered.Elem,sdkv2,0,nested,false,gcp:firebase/hostingCustomDomain:HostingCustomDomain
google-beta,7.0.0-alpha.0+dev,google-beta.google_firebase_hosting_custom_domain.cert.Elem.verification.Elem.dns.Elem,sdkv2,0,nested,false,gcp:firebase/hostingCustomDomain:HostingCustomDomain
google-beta,7.0.0-alpha.0+dev,google-beta.google_firebase_hosting_custom_domain.cert.Elem.verification.Elem.http.Elem,sdkv2,0,nested,false,gcp:firebase/hostingCustomDomain:HostingCustomDomain
google-beta,7.0.0-alpha.0+dev,google-beta.google_firebase_hosting_custom_domain.cert.Elem.verification.Elem,sdkv2,0,nested,false,gcp:firebase/hostingCustomDomain:HostingCustomDomain
google-beta,7.0.0-alpha.0+dev,google-beta.google_firebase_hosting_custom_domain.cert.Elem,sdkv2,0,nested,false,gcp:firebase/hostingCustomDomain:HostingCustomDomain
google-beta,7.0.0-alpha.0+dev,google-beta.google_firebase_hosting_custom_domain.issues.Elem,sdkv2,0,nested,false,gcp:firebase/hostingCustomDomain:HostingCustomDomain
google-beta,7.0.0-alpha.0+dev,google-beta.google_firebase_hosting_custom_domain,sdkv2,0,resource,true,gcp:firebase/hostingCustomDomain:HostingCustomDomain
google-beta,7.0.0-alpha.0+dev,google-beta.google_pubsub_schema_iam_binding.condition.Elem,sdkv2,0,nested,false,gcp:pubsub/schemaIamBinding:SchemaIamBinding
google-beta,7.0.0-alpha.0+dev,google-beta.google_pubsub_schema_iam_binding,sdkv2,0,resource,true,gcp:pubsub/schemaIamBinding:SchemaIamBinding
google-beta,7.0.0-alpha.0+dev,google-beta.google_api_gateway_gateway_iam_binding.condition.Elem,sdkv2,0,nested,false,gcp:apigateway/gatewayIamBinding:GatewayIamBinding
google-beta,7.0.0-alpha.0+dev,google-beta.google_api_gateway_gateway_iam_binding,sdkv2,0,resource,true,gcp:apigateway/gatewayIamBinding:GatewayIamBinding
google-beta,7.0.0-alpha.0+dev,google-beta.google_dataplex_lake_iam_policy,sdkv2,0,resource,true,gcp:dataplex/lakeIamPolicy:LakeIamPolicy
google-beta,7.0.0-alpha.0+dev,google-beta.google_apigee_addons_config.addons_config.Elem.integration_config.Elem,sdkv2,0,nested,false,gcp:apigee/addonsConfig:AddonsConfig
google-beta,7.0.0-alpha.0+dev,google-beta.google_apigee_addons_config.addons_config.Elem.monetization_config.Elem,sdkv2,0,nested,false,gcp:apigee/addonsConfig:AddonsConfig
google-beta,7.0.0-alpha.0+dev,google-beta.google_apigee_addons_config.addons_config.Elem.advanced_api_ops_config.Elem,sdkv2,0,nested,false,gcp:apigee/addonsConfig:AddonsConfig
google-beta,7.0.0-alpha.0+dev,google-beta.google_apigee_addons_config.addons_config.Elem.api_security_config.Elem,sdkv2,0,nested,false,gcp:apigee/addonsConfig:AddonsConfig
google-beta,7.0.0-alpha.0+dev,google-beta.google_apigee_addons_config.addons_config.Elem.connectors_platform_config.Elem,sdkv2,0,nested,false,gcp:apigee/addonsConfig:AddonsConfig
google-beta,7.0.0-alpha.0+dev,google-beta.google_apigee_addons_config.addons_config.Elem,sdkv2,0,nested,false,gcp:apigee/addonsConfig:AddonsConfig
google-beta,7.0.0-alpha.0+dev,google-beta.google_apigee_addons_config,sdkv2,0,resource,true,gcp:apigee/addonsConfig:AddonsConfig
google-beta,7.0.0-alpha.0+dev,google-beta.google_compute_region_network_firewall_policy,sdkv2,0,resource,true,gcp:compute/regionNetworkFirewallPolicy:RegionNetworkFirewallPolicy
google-beta,7.0.0-alpha.0+dev,google-beta.google_dataplex_lake.asset_status.Elem,sdkv2,0,nested,false,gcp:dataplex/lake:Lake
google-beta,7.0.0-alpha.0+dev,google-beta.google_dataplex_lake.metastore_status.Elem,sdkv2,0,nested,false,gcp:dataplex/lake:Lake
google-beta,7.0.0-alpha.0+dev,google-beta.google_dataplex_lake.metastore.Elem,sdkv2,0,nested,false,gcp:dataplex/lake:Lake
google-beta,7.0.0-alpha.0+dev,google-beta.google_dataplex_lake,sdkv2,0,resource,false,gcp:dataplex/lake:Lake
google-beta,7.0.0-alpha.0+dev,google-beta.google_scc_source_iam_policy,sdkv2,0,resource,true,gcp:securitycenter/sourceIamPolicy:SourceIamPolicy
google-beta,7.0.0-alpha.0+dev,google-beta.google_spanner_instance.autoscaling_config.Elem.autoscaling_limits.Elem,sdkv2,0,nested,false,gcp:spanner/instance:Instance
google-beta,7.0.0-alpha.0+dev,google-beta.google_spanner_instance.autoscaling_config.Elem.autoscaling_targets.Elem,sdkv2,0,nested,false,gcp:spanner/instance:Instance
google-beta,7.0.0-alpha.0+dev,google-beta.google_spanner_instance.autoscaling_config.Elem,sdkv2,0,nested,false,gcp:spanner/instance:Instance
google-beta,7.0.0-alpha.0+dev,google-beta.google_spanner_instance,sdkv2,0,resource,true,gcp:spanner/instance:Instance
google-beta,7.0.0-alpha.0+dev,google-beta.google_data_catalog_entry_group,sdkv2,0,resource,true,gcp:datacatalog/entryGroup:EntryGroup
google-beta,7.0.0-alpha.0+dev,google-beta.google_tags_tag_value,sdkv2,0,resource,true,gcp:tags/tagValue:TagValue
google-beta,7.0.0-alpha.0+dev,google-beta.google_tags_tag_binding,sdkv2,0,resource,true,gcp:tags/tagBinding:TagBinding
google-beta,7.0.0-alpha.0+dev,google-beta.google_dataproc_autoscaling_policy_iam_member.condition.Elem,sdkv2,0,nested,false,gcp:dataproc/autoscalingPolicyIamMember:AutoscalingPolicyIamMember
google-beta,7.0.0-alpha.0+dev,google-beta.google_dataproc_autoscaling_policy_iam_member,sdkv2,0,resource,true,gcp:dataproc/autoscalingPolicyIamMember:AutoscalingPolicyIamMember
google-beta,7.0.0-alpha.0+dev,google-beta.google_clouddeploy_target_iam_binding.condition.Elem,sdkv2,0,nested,false,gcp:clouddeploy/targetIamBinding:TargetIamBinding
google-beta,7.0.0-alpha.0+dev,google-beta.google_clouddeploy_target_iam_binding,sdkv2,0,resource,true,gcp:clouddeploy/targetIamBinding:TargetIamBinding
google-beta,7.0.0-alpha.0+dev,google-beta.google_network_security_authorization_policy.rules.Elem.sources.Elem,sdkv2,0,nested,false,gcp:networksecurity/authorizationPolicy:AuthorizationPolicy
google-beta,7.0.0-alpha.0+dev,google-beta.google_network_security_authorization_policy.rules.Elem.destinations.Elem.http_header_match.Elem,sdkv2,0,nested,false,gcp:networksecurity/authorizationPolicy:AuthorizationPolicy
google-beta,7.0.0-alpha.0+dev,google-beta.google_network_security_authorization_policy.rules.Elem.destinations.Elem,sdkv2,0,nested,false,gcp:networksecurity/authorizationPolicy:AuthorizationPolicy
google-beta,7.0.0-alpha.0+dev,google-beta.google_network_security_authorization_policy.rules.Elem,sdkv2,0,nested,false,gcp:networksecurity/authorizationPolicy:AuthorizationPolicy
google-beta,7.0.0-alpha.0+dev,google-beta.google_network_security_authorization_policy,sdkv2,0,resource,true,gcp:networksecurity/authorizationPolicy:AuthorizationPolicy
google-beta,7.0.0-alpha.0+dev,google-beta.google_pubsub_lite_reservation,sdkv2,0,resource,true,gcp:pubsub/liteReservation:LiteReservation
google-beta,7.0.0-alpha.0+dev,google-beta.google_logging_billing_account_sink.bigquery_options.Elem,sdkv2,0,nested,false,gcp:logging/billingAccountSink:BillingAccountSink
google-beta,7.0.0-alpha.0+dev,google-beta.google_logging_billing_account_sink.exclusions.Elem,sdkv2,0,nested,false,gcp:logging/billingAccountSink:BillingAccountSink
google-beta,7.0.0-alpha.0+dev,google-beta.google_logging_billing_account_sink,sdkv2,0,resource,true,gcp:logging/billingAccountSink:BillingAccountSink
google-beta,7.0.0-alpha.0+dev,google-beta.google_project_iam_binding.condition.Elem,sdkv2,0,nested,false,gcp:projects/iAMBinding:IAMBinding
google-beta,7.0.0-alpha.0+dev,google-beta.google_project_iam_binding,sdkv2,0,resource,true,gcp:projects/iAMBinding:IAMBinding
google-beta,7.0.0-alpha.0+dev,google-beta.google_firebase_hosting_release,sdkv2,0,resource,true,gcp:firebase/hostingRelease:HostingRelease
google-beta,7.0.0-alpha.0+dev,google-beta.google_compute_instance_group.named_port.Elem,sdkv2,0,nested,false,gcp:compute/instanceGroup:InstanceGroup
google-beta,7.0.0-alpha.0+dev,google-beta.google_compute_instance_group,sdkv2,2,resource,true,gcp:compute/instanceGroup:InstanceGroup
google-beta,7.0.0-alpha.0+dev,google-beta.google_kms_key_ring_import_job.attestation.Elem,sdkv2,0,nested,false,gcp:kms/keyRingImportJob:KeyRingImportJob
google-beta,7.0.0-alpha.0+dev,google-beta.google_kms_key_ring_import_job.public_key.Elem,sdkv2,0,nested,false,gcp:kms/keyRingImportJob:KeyRingImportJob
google-beta,7.0.0-alpha.0+dev,google-beta.google_kms_key_ring_import_job,sdkv2,0,resource,true,gcp:kms/keyRingImportJob:KeyRingImportJob
google-beta,7.0.0-alpha.0+dev,google-beta.google_kms_crypto_key.version_template.Elem,sdkv2,0,nested,false,gcp:kms/cryptoKey:CryptoKey
google-beta,7.0.0-alpha.0+dev,google-beta.google_kms_crypto_key.primary.Elem,sdkv2,0,nested,false,gcp:kms/cryptoKey:CryptoKey
google-beta,7.0.0-alpha.0+dev,google-beta.google_kms_crypto_key.key_access_justifications_policy.Elem,sdkv2,0,nested,false,gcp:kms/cryptoKey:CryptoKey
google-beta,7.0.0-alpha.0+dev,google-beta.google_kms_crypto_key,sdkv2,1,resource,true,gcp:kms/cryptoKey:CryptoKey
google-beta,7.0.0-alpha.0+dev,google-beta.google_privateca_certificate_authority.subordinate_config.Elem.pem_issuer_chain.Elem,sdkv2,0,nested,false,gcp:certificateauthority/authority:Authority
google-beta,7.0.0-alpha.0+dev,google-beta.google_privateca_certificate_authority.subordinate_config.Elem,sdkv2,0,nested,false,gcp:certificateauthority/authority:Authority
google-beta,7.0.0-alpha.0+dev,google-beta.google_privateca_certificate_authority.access_urls.Elem,sdkv2,0,nested,false,gcp:certificateauthority/authority:Authority
google-beta,7.0.0-alpha.0+dev,google-beta.google_privateca_certificate_authority.config.Elem.subject_config.Elem.subject_alt_name.Elem,sdkv2,0,nested,false,gcp:certificateauthority/authority:Authority
google-beta,7.0.0-alpha.0+dev,google-beta.google_privateca_certificate_authority.config.Elem.subject_config.Elem.subject.Elem,sdkv2,0,nested,false,gcp:certificateauthority/authority:Authority
google-beta,7.0.0-alpha.0+dev,google-beta.google_privateca_certificate_authority.config.Elem.subject_config.Elem,sdkv2,0,nested,false,gcp:certificateauthority/authority:Authority
google-beta,7.0.0-alpha.0+dev,google-beta.google_privateca_certificate_authority.config.Elem.x509_config.Elem.name_constraints.Elem,sdkv2,0,nested,false,gcp:certificateauthority/authority:Authority
google-beta,7.0.0-alpha.0+dev,google-beta.google_privateca_certificate_authority.config.Elem.x509_config.Elem.policy_ids.Elem,sdkv2,0,nested,false,gcp:certificateauthority/authority:Authority
google-beta,7.0.0-alpha.0+dev,google-beta.google_privateca_certificate_authority.config.Elem.x509_config.Elem.ca_options.Elem,sdkv2,0,nested,false,gcp:certificateauthority/authority:Authority
google-beta,7.0.0-alpha.0+dev,google-beta.google_privateca_certificate_authority.config.Elem.x509_config.Elem.key_usage.Elem.base_key_usage.Elem,sdkv2,0,nested,false,gcp:certificateauthority/authority:Authority
google-beta,7.0.0-alpha.0+dev,google-beta.google_privateca_certificate_authority.config.Elem.x509_config.Elem.key_usage.Elem.extended_key_usage.Elem,sdkv2,0,nested,false,gcp:certificateauthority/authority:Authority
google-beta,7.0.0-alpha.0+dev,google-beta.google_privateca_certificate_authority.config.Elem.x509_config.Elem.key_usage.Elem.unknown_extended_key_usages.Elem,sdkv2,0,nested,false,gcp:certificateauthority/authority:Authority
google-beta,7.0.0-alpha.0+dev,google-beta.google_privateca_certificate_authority.config.Elem.x509_config.Elem.key_usage.Elem,sdkv2,0,nested,false,gcp:certificateauthority/authority:Authority
google-beta,7.0.0-alpha.0+dev,google-beta.google_privateca_certificate_authority.config.Elem.x509_config.Elem.additional_extensions.Elem.object_id.Elem,sdkv2,0,nested,false,gcp:certificateauthority/authority:Authority
google-beta,7.0.0-alpha.0+dev,google-beta.google_privateca_certificate_authority.config.Elem.x509_config.Elem.additional_extensions.Elem,sdkv2,0,nested,false,gcp:certificateauthority/authority:Authority
google-beta,7.0.0-alpha.0+dev,google-beta.google_privateca_certificate_authority.config.Elem.x509_config.Elem,sdkv2,0,nested,false,gcp:certificateauthority/authority:Authority
google-beta,7.0.0-alpha.0+dev,google-beta.google_privateca_certificate_authority.config.Elem.subject_key_id.Elem,sdkv2,0,nested,false,gcp:certificateauthority/authority:Authority
google-beta,7.0.0-alpha.0+dev,google-beta.google_privateca_certificate_authority.config.Elem,sdkv2,0,nested,false,gcp:certificateauthority/authority:Authority
google-beta,7.0.0-alpha.0+dev,google-beta.google_privateca_certificate_authority.key_spec.Elem,sdkv2,0,nested,false,gcp:certificateauthority/authority:Authority
google-beta,7.0.0-alpha.0+dev,google-beta.google_privateca_certificate_authority,sdkv2,0,resource,true,gcp:certificateauthority/authority:Authority
google-beta,7.0.0-alpha.0+dev,google-beta.google_gke_backup_backup_plan_iam_binding.condition.Elem,sdkv2,0,nested,false,gcp:gkebackup/backupPlanIamBinding:BackupPlanIamBinding
google-beta,7.0.0-alpha.0+dev,google-beta.google_gke_backup_backup_plan_iam_binding,sdkv2,0,resource,true,gcp:gkebackup/backupPlanIamBinding:BackupPlanIamBinding
google-beta,7.0.0-alpha.0+dev,google-beta.google_compute_backend_bucket_iam_binding.condition.Elem,sdkv2,0,nested,false,gcp:compute/backendBucketIamBinding:BackendBucketIamBinding
google-beta,7.0.0-alpha.0+dev,google-beta.google_compute_backend_bucket_iam_binding,sdkv2,0,resource,true,gcp:compute/backendBucketIamBinding:BackendBucketIamBinding
google-beta,7.0.0-alpha.0+dev,google-beta.google_apigee_target_server.s_sl_info.Elem.common_name.Elem,sdkv2,0,nested,false,gcp:apigee/targetServer:TargetServer
google-beta,7.0.0-alpha.0+dev,google-beta.google_apigee_target_server.s_sl_info.Elem,sdkv2,0,nested,false,gcp:apigee/targetServer:TargetServer
google-beta,7.0.0-alpha.0+dev,google-beta.google_apigee_target_server,sdkv2,0,resource,true,gcp:apigee/targetServer:TargetServer
google-beta,7.0.0-alpha.0+dev,google-beta.google_compute_region_target_http_proxy,sdkv2,0,resource,true,gcp:compute/regionTargetHttpProxy:RegionTargetHttpProxy
google-beta,7.0.0-alpha.0+dev,google-beta.google_healthcare_consent_store_iam_member.condition.Elem,sdkv2,0,nested,false,gcp:healthcare/consentStoreIamMember:ConsentStoreIamMember
google-beta,7.0.0-alpha.0+dev,google-beta.google_healthcare_consent_store_iam_member,sdkv2,0,resource,true,gcp:healthcare/consentStoreIamMember:ConsentStoreIamMember
google-beta,7.0.0-alpha.0+dev,google-beta.google_iap_web_type_compute_iam_member.condition.Elem,sdkv2,0,nested,false,gcp:iap/webTypeComputeIamMember:WebTypeComputeIamMember
google-beta,7.0.0-alpha.0+dev,google-beta.google_iap_web_type_compute_iam_member,sdkv2,0,resource,true,gcp:iap/webTypeComputeIamMember:WebTypeComputeIamMember
google-beta,7.0.0-alpha.0+dev,google-beta.google_bigquery_table_iam_policy,sdkv2,0,resource,true,gcp:bigquery/iamPolicy:IamPolicy
google-beta,7.0.0-alpha.0+dev,google-beta.google_access_context_manager_service_perimeter_resource,sdkv2,0,resource,true,gcp:accesscontextmanager/servicePerimeterResource:ServicePerimeterResource
google-beta,7.0.0-alpha.0+dev,google-beta.google_app_engine_standard_app_version.manual_scaling.Elem,sdkv2,0,nested,false,gcp:appengine/standardAppVersion:StandardAppVersion
google-beta,7.0.0-alpha.0+dev,google-beta.google_app_engine_standard_app_version.deployment.Elem.files.Elem,sdkv2,0,nested,false,gcp:appengine/standardAppVersion:StandardAppVersion
google-beta,7.0.0-alpha.0+dev,google-beta.google_app_engine_standard_app_version.deployment.Elem.zip.Elem,sdkv2,0,nested,false,gcp:appengine/standardAppVersion:StandardAppVersion
google-beta,7.0.0-alpha.0+dev,google-beta.google_app_engine_standard_app_version.deployment.Elem,sdkv2,0,nested,false,gcp:appengine/standardAppVersion:StandardAppVersion
google-beta,7.0.0-alpha.0+dev,google-beta.google_app_engine_standard_app_version.vpc_access_connector.Elem,sdkv2,0,nested,false,gcp:appengine/standardAppVersion:StandardAppVersion
google-beta,7.0.0-alpha.0+dev,google-beta.google_app_engine_standard_app_version.entrypoint.Elem,sdkv2,0,nested,false,gcp:appengine/standardAppVersion:StandardAppVersion
google-beta,7.0.0-alpha.0+dev,google-beta.google_app_engine_standard_app_version.handlers.Elem.static_files.Elem,sdkv2,0,nested,false,gcp:appengine/standardAppVersion:StandardAppVersion
google-beta,7.0.0-alpha.0+dev,google-beta.google_app_engine_standard_app_version.handlers.Elem.script.Elem,sdkv2,0,nested,false,gcp:appengine/standardAppVersion:StandardAppVersion
google-beta,7.0.0-alpha.0+dev,google-beta.google_app_engine_standard_app_version.handlers.Elem,sdkv2,0,nested,false,gcp:appengine/standardAppVersion:StandardAppVersion
google-beta,7.0.0-alpha.0+dev,google-beta.google_app_engine_standard_app_version.basic_scaling.Elem,sdkv2,0,nested,false,gcp:appengine/standardAppVersion:StandardAppVersion
google-beta,7.0.0-alpha.0+dev,google-beta.google_app_engine_standard_app_version.libraries.Elem,sdkv2,0,nested,false,gcp:appengine/standardAppVersion:StandardAppVersion
google-beta,7.0.0-alpha.0+dev,google-beta.google_app_engine_standard_app_version.automatic_scaling.Elem.standard_scheduler_settings.Elem,sdkv2,0,nested,false,gcp:appengine/standardAppVersion:StandardAppVersion
google-beta,7.0.0-alpha.0+dev,google-beta.google_app_engine_standard_app_version.automatic_scaling.Elem,sdkv2,0,nested,false,gcp:appengine/standardAppVersion:StandardAppVersion
google-beta,7.0.0-alpha.0+dev,google-beta.google_app_engine_standard_app_version,sdkv2,0,resource,true,gcp:appengine/standardAppVersion:StandardAppVersion
google-beta,7.0.0-alpha.0+dev,google-beta.google_compute_network_endpoint_group,sdkv2,0,resource,true,gcp:compute/networkEndpointGroup:NetworkEndpointGroup
google-beta,7.0.0-alpha.0+dev,google-beta.google_compute_instance_group_named_port,sdkv2,0,resource,true,gcp:compute/instanceGroupNamedPort:InstanceGroupNamedPort
google-beta,7.0.0-alpha.0+dev,google-beta.google_integrations_client.cloud_kms_config.Elem,sdkv2,0,nested,false,gcp:applicationintegration/client:Client
google-beta,7.0.0-alpha.0+dev,google-beta.google_integrations_client,sdkv2,0,resource,true,gcp:applicationintegration/client:Client
google-beta,7.0.0-alpha.0+dev,google-beta.google_cloud_asset_organization_feed.feed_output_config.Elem.pubsub_destination.Elem,sdkv2,0,nested,false,gcp:cloudasset/organizationFeed:OrganizationFeed
