provider,version,path,implementation,schemaVersion,resourceType,useJSONNumber,token
auth0,3.0.0-alpha.0+dev,auth0.auth0_trigger_actions.actions.Elem,sdkv2,0,nested,false,auth0:index/triggerActions:TriggerActions
auth0,3.0.0-alpha.0+dev,auth0.auth0_trigger_actions,sdkv2,0,resource,false,auth0:index/triggerActions:TriggerActions
auth0,3.0.0-alpha.0+dev,auth0.auth0_connection_scim_configuration.mapping.Elem,sdkv2,0,nested,false,auth0:index/connectionScimConfiguration:ConnectionScimConfiguration
auth0,3.0.0-alpha.0+dev,auth0.auth0_connection_scim_configuration,sdkv2,0,resource,false,auth0:index/connectionScimConfiguration:ConnectionScimConfiguration
auth0,3.0.0-alpha.0+dev,auth0.auth0_log_stream.sink.Elem,sdkv2,0,nested,false,auth0:index/logStream:LogStream
auth0,3.0.0-alpha.0+dev,auth0.auth0_log_stream,sdkv2,0,resource,false,auth0:index/logStream:LogStream
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.jwt_configuration.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.mobile.Elem.android.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.mobile.Elem.ios.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.mobile.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.refresh_token.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.zendesk.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.azure_sb.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.office365.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.sentry.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.sap_api.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.samlp.Elem.logout.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.samlp.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.azure_blob.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.salesforce_sandbox_api.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.dropbox.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.salesforce_api.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.box.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.egnyte.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.sso_integration.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.newrelic.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.layer.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.wams.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.mscrm.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.springcm.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.aws.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.rms.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.firebase.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.salesforce.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.wsfed.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.slack.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.zoom.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.echosign.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.concur.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.cloudbees.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.sharepoint.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.native_social_login.Elem.apple.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.native_social_login.Elem.facebook.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.native_social_login.Elem,sdkv2,0,nested,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_client,sdkv2,0,resource,false,auth0:index/client:Client
auth0,3.0.0-alpha.0+dev,auth0.auth0_email_template,sdkv2,0,resource,false,auth0:index/emailTemplate:EmailTemplate
auth0,3.0.0-alpha.0+dev,auth0.auth0_role,sdkv2,0,resource,false,auth0:index/role:Role
auth0,3.0.0-alpha.0+dev,auth0.auth0_client_grant,sdkv2,0,resource,false,auth0:index/clientGrant:ClientGrant
auth0,3.0.0-alpha.0+dev,auth0.auth0_user_permissions.permissions.Elem,sdkv2,0,nested,false,auth0:index/userPermissions:UserPermissions
auth0,3.0.0-alpha.0+dev,auth0.auth0_user_permissions,sdkv2,0,resource,false,auth0:index/userPermissions:UserPermissions
auth0,3.0.0-alpha.0+dev,auth0.auth0_role_permissions.permissions.Elem,sdkv2,0,nested,false,auth0:index/rolePermissions:RolePermissions
auth0,3.0.0-alpha.0+dev,auth0.auth0_role_permissions,sdkv2,0,resource,false,auth0:index/rolePermissions:RolePermissions
auth0,3.0.0-alpha.0+dev,auth0.auth0_organization_connections.enabled_connections.Elem,sdkv2,0,nested,false,auth0:index/organizationConnections:OrganizationConnections
auth0,3.0.0-alpha.0+dev,auth0.auth0_organization_connections,sdkv2,0,resource,false,auth0:index/organizationConnections:OrganizationConnections
auth0,3.0.0-alpha.0+dev,auth0.auth0_user_role,sdkv2,0,resource,false,auth0:index/userRole:UserRole
auth0,3.0.0-alpha.0+dev,auth0.auth0_pages.login.Elem,sdkv2,0,nested,false,auth0:index/pages:Pages
auth0,3.0.0-alpha.0+dev,auth0.auth0_pages.change_password.Elem,sdkv2,0,nested,false,auth0:index/pages:Pages
auth0,3.0.0-alpha.0+dev,auth0.auth0_pages.guardian_mfa.Elem,sdkv2,0,nested,false,auth0:index/pages:Pages
auth0,3.0.0-alpha.0+dev,auth0.auth0_pages.error.Elem,sdkv2,0,nested,false,auth0:index/pages:Pages
auth0,3.0.0-alpha.0+dev,auth0.auth0_pages,sdkv2,0,resource,false,auth0:index/pages:Pages
auth0,3.0.0-alpha.0+dev,auth0.auth0_rule_config,sdkv2,0,resource,false,auth0:index/ruleConfig:RuleConfig
auth0,3.0.0-alpha.0+dev,auth0.auth0_organization_connection,sdkv2,0,resource,false,auth0:index/organizationConnection:OrganizationConnection
auth0,3.0.0-alpha.0+dev,auth0.auth0_connection_clients,sdkv2,0,resource,false,auth0:index/connectionClients:ConnectionClients
auth0,3.0.0-alpha.0+dev,auth0.auth0_organization.branding.Elem,sdkv2,0,nested,false,auth0:index/organization:Organization
auth0,3.0.0-alpha.0+dev,auth0.auth0_organization,sdkv2,0,resource,false,auth0:index/organization:Organization
auth0,3.0.0-alpha.0+dev,auth0.auth0_prompt,sdkv2,0,resource,false,auth0:index/prompt:Prompt
auth0,3.0.0-alpha.0+dev,auth0.auth0_organization_member_roles,sdkv2,0,resource,false,auth0:index/organizationMemberRoles:OrganizationMemberRoles
auth0,3.0.0-alpha.0+dev,auth0.auth0_resource_server_scope,sdkv2,0,resource,false,auth0:index/resourceServerScope:ResourceServerScope
auth0,3.0.0-alpha.0+dev,auth0.auth0_role_permission,sdkv2,0,resource,false,auth0:index/rolePermission:RolePermission
auth0,3.0.0-alpha.0+dev,auth0.auth0_guardian.phone.Elem.options.Elem,sdkv2,0,nested,false,auth0:index/guardian:Guardian
auth0,3.0.0-alpha.0+dev,auth0.auth0_guardian.phone.Elem,sdkv2,0,nested,false,auth0:index/guardian:Guardian
auth0,3.0.0-alpha.0+dev,auth0.auth0_guardian.webauthn_platform.Elem,sdkv2,0,nested,false,auth0:index/guardian:Guardian
auth0,3.0.0-alpha.0+dev,auth0.auth0_guardian.webauthn_roaming.Elem,sdkv2,0,nested,false,auth0:index/guardian:Guardian
auth0,3.0.0-alpha.0+dev,auth0.auth0_guardian.push.Elem.amazon_sns.Elem,sdkv2,0,nested,false,auth0:index/guardian:Guardian
auth0,3.0.0-alpha.0+dev,auth0.auth0_guardian.push.Elem.custom_app.Elem,sdkv2,0,nested,false,auth0:index/guardian:Guardian
auth0,3.0.0-alpha.0+dev,auth0.auth0_guardian.push.Elem.direct_apns.Elem,sdkv2,0,nested,false,auth0:index/guardian:Guardian
auth0,3.0.0-alpha.0+dev,auth0.auth0_guardian.push.Elem.direct_fcm.Elem,sdkv2,0,nested,false,auth0:index/guardian:Guardian
auth0,3.0.0-alpha.0+dev,auth0.auth0_guardian.push.Elem,sdkv2,0,nested,false,auth0:index/guardian:Guardian
auth0,3.0.0-alpha.0+dev,auth0.auth0_guardian.duo.Elem,sdkv2,0,nested,false,auth0:index/guardian:Guardian
auth0,3.0.0-alpha.0+dev,auth0.auth0_guardian,sdkv2,0,resource,false,auth0:index/guardian:Guardian
auth0,3.0.0-alpha.0+dev,auth0.auth0_user_roles,sdkv2,0,resource,false,auth0:index/userRoles:UserRoles
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.borders.Elem,sdkv2,0,nested,false,auth0:index/brandingTheme:BrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.colors.Elem,sdkv2,0,nested,false,auth0:index/brandingTheme:BrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.fonts.Elem.input_labels.Elem,sdkv2,0,nested,false,auth0:index/brandingTheme:BrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.fonts.Elem.subtitle.Elem,sdkv2,0,nested,false,auth0:index/brandingTheme:BrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.fonts.Elem.buttons_text.Elem,sdkv2,0,nested,false,auth0:index/brandingTheme:BrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.fonts.Elem.links.Elem,sdkv2,0,nested,false,auth0:index/brandingTheme:BrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.fonts.Elem.title.Elem,sdkv2,0,nested,false,auth0:index/brandingTheme:BrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.fonts.Elem.body_text.Elem,sdkv2,0,nested,false,auth0:index/brandingTheme:BrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.fonts.Elem,sdkv2,0,nested,false,auth0:index/brandingTheme:BrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.page_background.Elem,sdkv2,0,nested,false,auth0:index/brandingTheme:BrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.widget.Elem,sdkv2,0,nested,false,auth0:index/brandingTheme:BrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme,sdkv2,0,resource,false,auth0:index/brandingTheme:BrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_rule,sdkv2,0,resource,false,auth0:index/rule:Rule
auth0,3.0.0-alpha.0+dev,auth0.auth0_organization_members,sdkv2,0,resource,false,auth0:index/organizationMembers:OrganizationMembers
auth0,3.0.0-alpha.0+dev,auth0.auth0_organization_member,sdkv2,0,resource,false,auth0:index/organizationMember:OrganizationMember
auth0,3.0.0-alpha.0+dev,auth0.auth0_connection_client,sdkv2,0,resource,false,auth0:index/connectionClient:ConnectionClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_custom_domain_verification,sdkv2,0,resource,false,auth0:index/customDomainVerification:CustomDomainVerification
auth0,3.0.0-alpha.0+dev,auth0.auth0_hook,sdkv2,0,resource,false,auth0:index/hook:Hook
auth0,3.0.0-alpha.0+dev,auth0.auth0_action.supported_triggers.Elem,sdkv2,0,nested,false,auth0:index/action:Action
auth0,3.0.0-alpha.0+dev,auth0.auth0_action.dependencies.Elem,sdkv2,0,nested,false,auth0:index/action:Action
auth0,3.0.0-alpha.0+dev,auth0.auth0_action.secrets.Elem,sdkv2,0,nested,false,auth0:index/action:Action
auth0,3.0.0-alpha.0+dev,auth0.auth0_action,sdkv2,0,resource,false,auth0:index/action:Action
auth0,3.0.0-alpha.0+dev,auth0.auth0_email_provider.credentials.Elem,sdkv2,0,nested,false,auth0:index/emailProvider:EmailProvider
auth0,3.0.0-alpha.0+dev,auth0.auth0_email_provider.settings.Elem.message.Elem,sdkv2,0,nested,false,auth0:index/emailProvider:EmailProvider
auth0,3.0.0-alpha.0+dev,auth0.auth0_email_provider.settings.Elem.headers.Elem,sdkv2,0,nested,false,auth0:index/emailProvider:EmailProvider
auth0,3.0.0-alpha.0+dev,auth0.auth0_email_provider.settings.Elem,sdkv2,0,nested,false,auth0:index/emailProvider:EmailProvider
auth0,3.0.0-alpha.0+dev,auth0.auth0_email_provider,sdkv2,0,resource,false,auth0:index/emailProvider:EmailProvider
auth0,3.0.0-alpha.0+dev,auth0.auth0_tenant.flags.Elem,sdkv2,0,nested,false,auth0:index/tenant:Tenant
auth0,3.0.0-alpha.0+dev,auth0.auth0_tenant.session_cookie.Elem,sdkv2,0,nested,false,auth0:index/tenant:Tenant
auth0,3.0.0-alpha.0+dev,auth0.auth0_tenant.sessions.Elem,sdkv2,0,nested,false,auth0:index/tenant:Tenant
auth0,3.0.0-alpha.0+dev,auth0.auth0_tenant,sdkv2,0,resource,false,auth0:index/tenant:Tenant
auth0,3.0.0-alpha.0+dev,auth0.auth0_resource_server_scopes.scopes.Elem,sdkv2,0,nested,false,auth0:index/resourceServerScopes:ResourceServerScopes
auth0,3.0.0-alpha.0+dev,auth0.auth0_resource_server_scopes,sdkv2,0,resource,false,auth0:index/resourceServerScopes:ResourceServerScopes
auth0,3.0.0-alpha.0+dev,auth0.auth0_client_credentials.private_key_jwt.Elem.credentials.Elem,sdkv2,0,nested,false,auth0:index/clientCredentials:ClientCredentials
auth0,3.0.0-alpha.0+dev,auth0.auth0_client_credentials.private_key_jwt.Elem,sdkv2,0,nested,false,auth0:index/clientCredentials:ClientCredentials
auth0,3.0.0-alpha.0+dev,auth0.auth0_client_credentials,sdkv2,0,resource,false,auth0:index/clientCredentials:ClientCredentials
auth0,3.0.0-alpha.0+dev,auth0.auth0_user_permission,sdkv2,0,resource,false,auth0:index/userPermission:UserPermission
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.page_background.Elem,sdkv2,0,nested,false,auth0:index/getBrandingTheme:getBrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.widget.Elem,sdkv2,0,nested,false,auth0:index/getBrandingTheme:getBrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.borders.Elem,sdkv2,0,nested,false,auth0:index/getBrandingTheme:getBrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.colors.Elem,sdkv2,0,nested,false,auth0:index/getBrandingTheme:getBrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.fonts.Elem.title.Elem,sdkv2,0,nested,false,auth0:index/getBrandingTheme:getBrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.fonts.Elem.buttons_text.Elem,sdkv2,0,nested,false,auth0:index/getBrandingTheme:getBrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.fonts.Elem.input_labels.Elem,sdkv2,0,nested,false,auth0:index/getBrandingTheme:getBrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.fonts.Elem.links.Elem,sdkv2,0,nested,false,auth0:index/getBrandingTheme:getBrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.fonts.Elem.subtitle.Elem,sdkv2,0,nested,false,auth0:index/getBrandingTheme:getBrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.fonts.Elem.body_text.Elem,sdkv2,0,nested,false,auth0:index/getBrandingTheme:getBrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme.fonts.Elem,sdkv2,0,nested,false,auth0:index/getBrandingTheme:getBrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_branding_theme,sdkv2,0,dataSource,false,auth0:index/getBrandingTheme:getBrandingTheme
auth0,3.0.0-alpha.0+dev,auth0.auth0_user.permissions.Elem,sdkv2,0,nested,false,auth0:index/getUser:getUser
auth0,3.0.0-alpha.0+dev,auth0.auth0_user,sdkv2,0,dataSource,false,auth0:index/getUser:getUser
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.jwt_configuration.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.mobile.Elem.android.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.mobile.Elem.ios.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.mobile.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.zendesk.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.dropbox.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.sso_integration.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.concur.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.sharepoint.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.salesforce.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.newrelic.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.salesforce_sandbox_api.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.zoom.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.cloudbees.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.egnyte.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.azure_blob.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.firebase.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.sap_api.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.sentry.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.slack.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.wsfed.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.samlp.Elem.logout.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.samlp.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.aws.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.azure_sb.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.salesforce_api.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.office365.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.box.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.mscrm.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
auth0,3.0.0-alpha.0+dev,auth0.auth0_client.addons.Elem.springcm.Elem,sdkv2,0,nested,false,auth0:index/getClient:getClient
