provider,version,path,implementation,schemaVersion,resourceType,useJSONNumber,token
datadog,4.0.0-alpha.0+dev,datadog.datadog_organization_settings,sdkv2,0,resource,false,datadog:index/organizationSettings:OrganizationSettings
datadog,4.0.0-alpha.0+dev,datadog.datadog_csm_threats_agent_rule,pf,0,resource,false,datadog:index/csmThreatsAgentRule:CsmThreatsAgentRule
datadog,4.0.0-alpha.0+dev,datadog.datadog_logs_archive.s3_archive.Elem,sdkv2,0,nested,false,datadog:index/logsArchive:LogsArchive
datadog,4.0.0-alpha.0+dev,datadog.datadog_logs_archive.azure_archive.Elem,sdkv2,0,nested,false,datadog:index/logsArchive:LogsArchive
datadog,4.0.0-alpha.0+dev,datadog.datadog_logs_archive.gcs_archive.Elem,sdkv2,0,nested,false,datadog:index/logsArchive:LogsArchive
datadog,4.0.0-alpha.0+dev,datadog.datadog_logs_archive,sdkv2,0,resource,false,datadog:index/logsArchive:LogsArchive
datadog,4.0.0-alpha.0+dev,datadog.datadog_logs_index.daily_limit_reset.Elem,sdkv2,0,nested,false,datadog:index/logsIndex:LogsIndex
datadog,4.0.0-alpha.0+dev,datadog.datadog_logs_index.filter.Elem,sdkv2,0,nested,false,datadog:index/logsIndex:LogsIndex
datadog,4.0.0-alpha.0+dev,datadog.datadog_logs_index.exclusion_filter.Elem.filter.Elem,sdkv2,0,nested,false,datadog:index/logsIndex:LogsIndex
datadog,4.0.0-alpha.0+dev,datadog.datadog_logs_index.exclusion_filter.Elem,sdkv2,0,nested,false,datadog:index/logsIndex:LogsIndex
datadog,4.0.0-alpha.0+dev,datadog.datadog_logs_index,sdkv2,0,resource,false,datadog:index/logsIndex:LogsIndex
datadog,4.0.0-alpha.0+dev,datadog.datadog_integration_gcp,pf,0,resource,false,datadog:gcp/integration:Integration
datadog,4.0.0-alpha.0+dev,datadog.datadog_role.permission.Elem,sdkv2,0,nested,false,datadog:index/role:Role
datadog,4.0.0-alpha.0+dev,datadog.datadog_role,sdkv2,0,resource,false,datadog:index/role:Role
datadog,4.0.0-alpha.0+dev,datadog.datadog_integration_aws_log_collection,sdkv2,0,resource,false,datadog:aws/integrationLogCollection:IntegrationLogCollection
datadog,4.0.0-alpha.0+dev,datadog.datadog_dashboard_json,sdkv2,0,resource,false,datadog:index/dashboardJson:DashboardJson
datadog,4.0.0-alpha.0+dev,datadog.datadog_sensitive_data_scanner_rule.included_keyword_configuration.Elem,sdkv2,0,nested,false,datadog:index/sensitiveDataScannerRule:SensitiveDataScannerRule
datadog,4.0.0-alpha.0+dev,datadog.datadog_sensitive_data_scanner_rule.text_replacement.Elem,sdkv2,0,nested,false,datadog:index/sensitiveDataScannerRule:SensitiveDataScannerRule
datadog,4.0.0-alpha.0+dev,datadog.datadog_sensitive_data_scanner_rule,sdkv2,0,resource,false,datadog:index/sensitiveDataScannerRule:SensitiveDataScannerRule
datadog,4.0.0-alpha.0+dev,datadog.datadog_security_monitoring_filter.exclusion_filter.Elem,sdkv2,0,nested,false,datadog:index/securityMonitoringFilter:SecurityMonitoringFilter
datadog,4.0.0-alpha.0+dev,datadog.datadog_security_monitoring_filter,sdkv2,0,resource,false,datadog:index/securityMonitoringFilter:SecurityMonitoringFilter
datadog,4.0.0-alpha.0+dev,datadog.datadog_monitor_json,sdkv2,0,resource,false,datadog:index/monitorJson:MonitorJson
datadog,4.0.0-alpha.0+dev,datadog.datadog_metric_tag_configuration.aggregations.Elem,sdkv2,0,nested,false,datadog:index/metricTagConfiguration:MetricTagConfiguration
datadog,4.0.0-alpha.0+dev,datadog.datadog_metric_tag_configuration,sdkv2,0,resource,false,datadog:index/metricTagConfiguration:MetricTagConfiguration
datadog,4.0.0-alpha.0+dev,datadog.datadog_integration_fastly_service,pf,0,resource,false,datadog:fastly/integrationService:IntegrationService
datadog,4.0.0-alpha.0+dev,datadog.datadog_integration_pagerduty_service_object,sdkv2,0,resource,false,datadog:pagerduty/serviceObject:ServiceObject
datadog,4.0.0-alpha.0+dev,datadog.datadog_synthetics_concurrency_cap,pf,0,resource,false,datadog:index/syntheticsConcurrencyCap:SyntheticsConcurrencyCap
datadog,4.0.0-alpha.0+dev,datadog.datadog_slo_correction,sdkv2,0,resource,false,datadog:index/sloCorrection:SloCorrection
datadog,4.0.0-alpha.0+dev,datadog.datadog_sensitive_data_scanner_group.filter.Elem,sdkv2,0,nested,false,datadog:index/sensitiveDataScannerGroup:SensitiveDataScannerGroup
datadog,4.0.0-alpha.0+dev,datadog.datadog_sensitive_data_scanner_group,sdkv2,0,resource,false,datadog:index/sensitiveDataScannerGroup:SensitiveDataScannerGroup
datadog,4.0.0-alpha.0+dev,datadog.datadog_integration_slack_channel.display.Elem,sdkv2,0,nested,false,datadog:slack/channel:Channel
datadog,4.0.0-alpha.0+dev,datadog.datadog_integration_slack_channel,sdkv2,0,resource,false,datadog:slack/channel:Channel
datadog,4.0.0-alpha.0+dev,datadog.datadog_service_level_objective.thresholds.Elem,sdkv2,0,nested,false,datadog:index/serviceLevelObjective:ServiceLevelObjective
datadog,4.0.0-alpha.0+dev,datadog.datadog_service_level_objective.query.Elem,sdkv2,0,nested,false,datadog:index/serviceLevelObjective:ServiceLevelObjective
datadog,4.0.0-alpha.0+dev,datadog.datadog_service_level_objective.sli_specification.Elem.time_slice.Elem.query.Elem.formula.Elem,sdkv2,0,nested,false,datadog:index/serviceLevelObjective:ServiceLevelObjective
datadog,4.0.0-alpha.0+dev,datadog.datadog_service_level_objective.sli_specification.Elem.time_slice.Elem.query.Elem.query.Elem.metric_query.Elem,sdkv2,0,nested,false,datadog:index/serviceLevelObjective:ServiceLevelObjective
datadog,4.0.0-alpha.0+dev,datadog.datadog_service_level_objective.sli_specification.Elem.time_slice.Elem.query.Elem.query.Elem,sdkv2,0,nested,false,datadog:index/serviceLevelObjective:ServiceLevelObjective
datadog,4.0.0-alpha.0+dev,datadog.datadog_service_level_objective.sli_specification.Elem.time_slice.Elem.query.Elem,sdkv2,0,nested,false,datadog:index/serviceLevelObjective:ServiceLevelObjective
datadog,4.0.0-alpha.0+dev,datadog.datadog_service_level_objective.sli_specification.Elem.time_slice.Elem,sdkv2,0,nested,false,datadog:index/serviceLevelObjective:ServiceLevelObjective
datadog,4.0.0-alpha.0+dev,datadog.datadog_service_level_objective.sli_specification.Elem,sdkv2,0,nested,false,datadog:index/serviceLevelObjective:ServiceLevelObjective
datadog,4.0.0-alpha.0+dev,datadog.datadog_service_level_objective,sdkv2,0,resource,false,datadog:index/serviceLevelObjective:ServiceLevelObjective
datadog,4.0.0-alpha.0+dev,datadog.datadog_team_link,pf,0,resource,false,datadog:index/teamLink:TeamLink
datadog,4.0.0-alpha.0+dev,datadog.datadog_integration_aws,sdkv2,0,resource,false,datadog:aws/integration:Integration
datadog,4.0.0-alpha.0+dev,datadog.datadog_logs_integration_pipeline,sdkv2,0,resource,false,datadog:index/logsIntegrationPipeline:LogsIntegrationPipeline
datadog,4.0.0-alpha.0+dev,datadog.datadog_logs_index_order,sdkv2,0,resource,false,datadog:index/logsIndexOrder:LogsIndexOrder
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.template_variables.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.security_query.Elem.compute_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.security_query.Elem.multi_compute.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.security_query.Elem.group_by.Elem.sort_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.security_query.Elem.group_by.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.security_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.apm_query.Elem.group_by.Elem.sort_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.apm_query.Elem.group_by.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.apm_query.Elem.compute_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.apm_query.Elem.multi_compute.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.apm_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.process_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.network_query.Elem.multi_compute.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.network_query.Elem.group_by.Elem.sort_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.network_query.Elem.group_by.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.network_query.Elem.compute_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.network_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.audit_query.Elem.compute_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.audit_query.Elem.multi_compute.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.audit_query.Elem.group_by.Elem.sort_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.audit_query.Elem.group_by.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.audit_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.metadata.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.formula.Elem.style.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.formula.Elem.limit.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.formula.Elem.conditional_formats.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.formula.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.style.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.rum_query.Elem.compute_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.rum_query.Elem.multi_compute.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.rum_query.Elem.group_by.Elem.sort_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.rum_query.Elem.group_by.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.rum_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.log_query.Elem.compute_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.log_query.Elem.multi_compute.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.log_query.Elem.group_by.Elem.sort_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.log_query.Elem.group_by.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.log_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.query.Elem.process_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.query.Elem.apm_dependency_stats_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.query.Elem.apm_resource_stats_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.query.Elem.slo_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.query.Elem.cloud_cost_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.query.Elem.metric_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.query.Elem.event_query.Elem.search.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.query.Elem.event_query.Elem.compute.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.query.Elem.event_query.Elem.group_by.Elem.sort.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.query.Elem.event_query.Elem.group_by.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.query.Elem.event_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem.query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.request.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.right_yaxis.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.custom_link.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.event.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.marker.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem.yaxis.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.timeseries_definition.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.xaxis.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.yaxis.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.apm_query.Elem.group_by.Elem.sort_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.apm_query.Elem.group_by.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.apm_query.Elem.compute_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.apm_query.Elem.multi_compute.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.apm_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.log_query.Elem.compute_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.log_query.Elem.multi_compute.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.log_query.Elem.group_by.Elem.sort_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.log_query.Elem.group_by.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.log_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.process_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.rum_query.Elem.multi_compute.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.rum_query.Elem.group_by.Elem.sort_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.rum_query.Elem.group_by.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.rum_query.Elem.compute_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.rum_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.security_query.Elem.multi_compute.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.security_query.Elem.group_by.Elem.sort_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.security_query.Elem.group_by.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.security_query.Elem.compute_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem.security_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.y.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.scatterplot_table.Elem.query.Elem.event_query.Elem.search.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.scatterplot_table.Elem.query.Elem.event_query.Elem.compute.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.scatterplot_table.Elem.query.Elem.event_query.Elem.group_by.Elem.sort.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.scatterplot_table.Elem.query.Elem.event_query.Elem.group_by.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.scatterplot_table.Elem.query.Elem.event_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.scatterplot_table.Elem.query.Elem.process_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
datadog,4.0.0-alpha.0+dev,datadog.datadog_powerpack.widget.Elem.scatterplot_definition.Elem.request.Elem.scatterplot_table.Elem.query.Elem.apm_dependency_stats_query.Elem,sdkv2,0,nested,false,datadog:index/powerpack:Powerpack
